ano,sigla_uf,id_municipio,raca_cor,sexo,localizacao,idhm,idhm_l,idhm_e,idhm_r,idhm_subescolaridade,idhm_subfrequencia,prosperidade_social,proporcao_vulnerabilidade_socioeconomica,proporcao_sem_agua_esgoto,proporcao_sem_coleta,renda_per_capita,proporcao_sem_renda_18_mais,renda_trabalho,proporcao_vulneravel,razao_dependencia,fecundidade_total,taxa_envelhecimento,mortalidade_1_menos,proporcao_crianca_fora_escola_6_14,proporcao_analfabetismo_18_mais,proporcao_fundamental_completo_18_mais,proporcao_medio_completo_18_20,expectativa_vida,populacao_18_mais,populacao_65_mais
2010,SP,3513504,total,total,total,0.645,0.756,0.568,0.626,0.438,0.647,baixo,10.64,10.97,4.66,392.79,0.48,85.35,41.15,54.32,2.4,1.99,23.0,1.8,9.35,43.77,26.98,70.36,2985,97
2010,SP,3513504,total,total,total,0.802,0.875,0.76,0.776,0.692,0.797,muito alto,8.41,0.0,0.0,999.19,0.77,74.88,9.48,38.22,1.38,8.88,11.2,1.22,2.99,69.18,61.37,77.51,8622,994
2010,SP,3537602,total,total,total,0.794,0.862,0.74,0.784,0.67,0.778,muito alto,0.0,1.0,0.21,1053.17,2.01,59.36,16.71,44.75,1.97,10.06,12.2,2.06,2.16,67.02,36.32,76.73,2038,276
2010,SP,3541000,total,total,total,0.807,0.884,0.733,0.812,0.726,0.737,muito alto,14.44,0.0,0.0,1251.64,2.45,68.36,9.18,44.35,1.74,12.79,10.5,1.72,1.86,72.57,40.66,78.02,6115,1004
2010,SP,3541000,total,total,total,0.849,0.908,0.793,0.852,0.768,0.805,muito alto,21.84,0.0,0.0,1601.25,1.45,54.91,5.65,41.19,1.58,10.71,8.7,2.46,1.69,76.77,67.06,79.49,4910,677
2010,SP,3548500,total,total,total,0.653,0.746,0.588,0.635,0.461,0.664,médio,8.26,1.67,1.19,417.36,1.21,81.26,36.05,52.11,1.87,4.26,24.2,2.56,9.01,46.09,29.47,69.78,8535,566
2010,SP,3501608,total,total,total,0.883,0.921,0.84,0.891,0.78,0.872,muito alto,0.0,0.0,0.0,2045.66,0.69,79.76,2.34,33.52,1.13,10.47,7.9,3.02,1.46,78.0,70.68,80.23,8539,1097
2010,SP,3509502,total,total,total,0.746,0.837,0.679,0.73,0.566,0.743,muito alto,20.17,0.0,0.0,753.83,1.76,81.08,13.22,43.54,1.75,14.19,14.4,5.33,3.0,56.64,46.36,75.2,700,123
2010,SP,3509502,total,total,total,0.685,0.783,0.621,0.66,0.502,0.691,médio,24.42,3.13,0.58,485.12,1.59,85.12,26.02,37.11,2.27,3.42,19.8,4.67,7.74,50.24,36.76,71.97,478,24
2010,SP,3519055,total,total,total,0.793,0.878,0.698,0.815,0.582,0.764,muito alto,0.0,4.15,0.0,1274.53,1.12,79.9,5.43,38.86,1.88,5.85,10.1,1.19,5.72,58.25,52.07,77.66,8245,661
2010,SP,3524709,total,total,total,0.768,0.879,0.676,0.764,0.615,0.708,muito alto,10.71,0.0,0.56,927.72,0.72,86.29,10.52,37.6,1.66,10.09,10.9,4.67,4.64,61.52,40.47,77.73,4098,529
2010,SP,3552403,total,total,total,0.885,0.922,0.831,0.904,0.872,0.811,muito alto,0.0,0.0,0.0,2214.11,1.36,86.38,2.18,29.2,1.27,2.12,7.8,2.2,0.41,87.24,69.34,80.33,5135,141
2010,SP,3556206,total,total,total,0.741,0.841,0.667,0.727,0.529,0.75,muito alto,4.4,0.92,0.08,736.69,1.26,84.23,12.46,38.34,2.01,6.28,14.1,3.95,5.31,52.87,47.76,75.43,3126,265
2010,SP,3505708,total,total,total,0.846,0.915,0.764,0.867,0.765,0.763,muito alto,10.84,0.0,0.0,1765.59,1.43,90.17,15.69,34.97,1.27,2.95,8.3,2.15,1.79,76.49,64.35,79.88,1283,52
2010,SP,3510609,total,total,total,0.661,0.768,0.581,0.648,0.462,0.651,baixo,41.81,7.0,1.9,450.19,1.71,88.44,36.53,51.13,2.23,2.48,21.6,8.11,7.99,46.21,33.73,71.07,1139,45
2010,SP,3513009,total,total,total,0.808,0.884,0.784,0.762,0.693,0.834,muito alto,18.23,0.45,0.61,916.83,2.43,82.03,12.59,56.51,1.54,5.7,10.5,2.54,10.47,69.27,62.61,78.01,277,24
2010,SP,3513801,total,total,total,0.693,0.777,0.645,0.663,0.543,0.703,médio,21.0,0.22,0.0,494.57,1.26,85.3,28.31,41.19,2.01,3.46,20.5,3.92,5.89,54.34,33.22,71.61,17435,880
2010,SP,3516408,total,total,total,0.743,0.853,0.656,0.732,0.486,0.762,muito alto,58.94,0.0,0.35,760.55,2.12,80.46,16.26,39.75,1.31,5.49,13.0,1.0,5.07,48.55,39.74,76.19,7490,571
2010,SP,3516408,total,total,total,0.763,0.854,0.725,0.717,0.634,0.776,alto,46.04,1.83,0.0,693.76,0.89,82.52,15.87,40.27,1.48,5.16,12.9,2.24,4.64,63.35,51.56,76.22,25741,1864
2010,SP,3518800,total,total,total,0.745,0.83,0.715,0.696,0.647,0.751,alto,10.55,0.0,0.35,608.27,0.14,79.44,23.0,42.08,1.89,5.51,15.0,3.97,5.36,64.74,43.3,74.83,4177,327
2010,SP,3518800,total,total,total,0.884,0.917,0.853,0.884,0.815,0.874,muito alto,71.65,0.0,0.0,1959.39,1.43,80.57,4.36,35.7,1.32,6.76,8.1,1.57,0.95,81.46,68.64,80.01,14265,1260
2010,SP,3530607,total,total,total,0.727,0.804,0.701,0.681,0.574,0.775,alto,11.55,2.31,0.82,555.08,2.35,79.0,24.9,46.95,2.2,5.92,17.5,2.73,5.59,57.37,52.03,73.27,3041,264
2010,SP,3539806,total,total,total,0.705,0.763,0.702,0.653,0.58,0.772,alto,37.87,0.2,0.2,466.77,1.6,82.1,28.73,44.36,2.04,3.49,22.2,3.08,4.86,58.01,54.13,70.78,8527,445
2010,SP,3547809,total,total,total,0.722,0.803,0.69,0.679,0.547,0.775,alto,19.4,0.0,0.0,545.85,0.68,80.37,27.03,40.47,1.99,3.87,17.7,1.98,5.81,54.71,42.53,73.16,2514,142
2010,SP,3548708,total,total,total,0.656,0.774,0.563,0.648,0.418,0.653,baixo,30.96,8.37,0.28,450.39,2.49,83.34,36.67,54.18,2.34,1.81,20.9,2.85,6.87,41.84,31.98,71.43,233,7
2010,SP,3550308,total,total,total,0.742,0.837,0.694,0.705,0.575,0.762,alto,34.71,0.1,0.0,642.16,1.36,84.14,17.03,40.7,1.62,3.08,14.4,3.55,3.56,57.49,41.13,75.24,14848,664
2010,SP,3550308,total,total,total,0.77,0.857,0.732,0.729,0.671,0.764,muito alto,31.38,0.0,0.0,746.33,1.74,81.72,15.53,38.07,1.55,4.41,12.7,3.19,3.77,67.1,52.53,76.41,12291,755
2010,SP,3550308,total,total,total,0.756,0.851,0.701,0.724,0.574,0.774,alto,39.18,0.0,0.4,723.49,1.39,81.34,14.4,33.03,1.57,5.4,13.1,5.63,6.87,57.4,54.61,76.07,655,47
2010,SP,3550308,total,total,total,0.845,0.914,0.768,0.861,0.79,0.757,muito alto,0.0,0.0,0.0,1694.38,0.89,78.47,4.77,34.29,1.27,9.87,8.3,4.75,0.38,78.96,60.21,79.86,792,97
2010,SP,3550308,total,total,total,0.772,0.877,0.674,0.777,0.59,0.72,alto,16.29,0.0,0.0,1007.38,1.51,78.01,10.52,33.54,1.36,4.77,11.0,4.1,3.31,59.02,39.68,77.64,6491,408
2010,SP,3550308,total,total,total,0.893,0.918,0.873,0.888,0.846,0.886,muito alto,14.06,0.0,0.0,2011.5,1.41,78.42,3.02,38.65,1.25,10.32,8.1,1.14,1.12,84.63,75.09,80.07,805,104
2010,SP,3550308,total,total,total,0.826,0.911,0.754,0.82,0.725,0.769,muito alto,32.96,0.0,0.0,1316.52,2.43,78.31,5.01,39.18,1.29,11.04,8.5,2.11,2.19,72.47,61.74,79.66,16459,2308
2010,SP,3550308,total,total,total,0.844,0.908,0.811,0.815,0.756,0.84,muito alto,51.64,0.0,0.0,1275.15,1.31,78.9,8.35,41.24,1.3,7.19,8.7,0.73,1.15,75.63,60.29,79.49,1039,102
2010,SP,3550308,total,total,total,0.657,0.742,0.604,0.634,0.463,0.689,baixo,36.96,0.11,0.0,413.19,1.65,84.66,38.11,45.1,2.29,0.94,24.7,7.44,11.56,46.26,46.99,69.55,398,6
2010,SP,3550308,total,total,total,0.921,0.937,0.835,1.0,0.868,0.819,muito alto,0.0,0.0,0.0,4415.65,2.03,69.19,0.45,28.88,1.18,13.14,6.8,2.89,0.4,86.79,68.9,81.24,11537,1701
2010,SP,3550308,total,total,total,0.651,0.748,0.576,0.641,0.445,0.655,médio,34.49,0.74,1.57,432.43,2.03,86.02,33.48,48.99,2.18,4.46,24.0,4.62,4.18,44.48,28.38,69.87,1866,128
2010,SP,3550308,total,total,total,0.652,0.748,0.577,0.642,0.486,0.629,médio,27.88,2.09,1.56,433.31,1.27,87.43,29.09,43.32,2.17,3.2,24.0,7.09,4.13,48.55,34.41,69.88,1503,72
2010,SP,3550308,total,total,total,0.831,0.91,0.776,0.814,0.686,0.825,muito alto,11.61,0.12,0.0,1265.01,0.51,80.43,5.69,40.13,1.3,11.76,8.6,3.57,2.76,68.62,62.01,79.62,1375,207
2010,SP,3550308,total,total,total,0.756,0.844,0.721,0.711,0.636,0.768,alto,40.17,1.45,0.0,667.59,1.58,80.38,19.85,43.18,1.61,6.16,13.8,4.16,5.17,63.63,56.88,75.63,3929,340
2010,SP,3550308,total,total,total,0.702,0.784,0.668,0.66,0.547,0.738,alto,60.51,0.64,0.19,487.39,0.61,90.03,28.46,47.89,1.92,3.5,19.8,2.48,4.55,54.67,50.28,72.02,5163,276
2010,SP,3550308,total,total,total,0.665,0.765,0.589,0.653,0.485,0.65,médio,57.15,1.72,0.0,466.1,1.15,85.23,27.52,31.95,1.99,4.88,21.9,3.64,2.56,48.46,36.8,70.91,429,28
2010,SP,3550308,total,total,total,0.891,0.924,0.829,0.922,0.812,0.838,muito alto,32.34,0.0,0.0,2480.11,1.5,66.4,5.54,31.69,1.23,4.29,7.6,3.73,1.14,81.2,62.61,80.46,7010,396
2010,SP,3550308,total,total,total,0.737,0.823,0.703,0.691,0.588,0.77,alto,57.49,0.0,0.0,589.99,0.22,75.77,22.2,41.45,1.67,5.05,15.7,3.86,3.37,58.75,48.14,74.39,10826,777
2010,SP,3550308,total,total,total,0.821,0.91,0.751,0.81,0.714,0.77,muito alto,28.69,0.0,0.0,1239.79,1.35,79.34,5.28,36.21,1.31,6.78,8.6,5.1,1.01,71.38,65.11,79.61,2186,195
2010,SP,3550308,total,total,total,0.829,0.91,0.776,0.805,0.726,0.803,muito alto,31.72,0.0,0.25,1200.61,1.36,79.01,7.39,41.89,1.31,13.02,8.6,4.79,1.84,72.62,70.3,79.6,11385,1857
2010,SP,3550308,total,total,total,0.699,0.787,0.656,0.663,0.533,0.727,médio,38.16,2.64,0.92,495.4,1.43,83.15,31.0,39.53,1.98,5.04,19.4,2.3,4.84,53.34,33.1,72.24,1364,96
2010,SP,3550308,total,total,total,0.672,0.781,0.59,0.659,0.479,0.655,médio,15.26,0.0,0.0,484.48,0.68,87.0,27.51,49.17,1.93,4.77,20.1,3.0,9.5,47.88,33.64,71.84,579,43
2010,SP,3550308,total,total,total,0.886,0.924,0.818,0.921,0.832,0.811,muito alto,37.27,0.17,0.0,2469.05,1.34,81.5,3.0,33.98,1.23,4.57,7.7,3.78,1.2,83.16,62.26,80.43,2159,129
2010,SP,3550308,total,total,total,0.896,0.919,0.878,0.89,0.862,0.887,muito alto,0.0,0.0,0.0,2039.78,0.83,82.47,2.93,30.19,1.25,5.09,8.0,0.7,0.39,86.18,76.15,80.12,8110,528
2010,SP,3550308,total,total,total,0.638,0.743,0.55,0.635,0.442,0.613,baixo,39.23,1.07,1.62,415.46,1.27,83.04,36.02,43.04,2.25,3.77,24.6,10.38,13.6,44.15,33.12,69.58,691,38
2010,SP,3550308,total,total,total,0.833,0.911,0.774,0.819,0.732,0.797,muito alto,3.91,0.0,0.0,1304.01,1.22,76.02,6.34,39.44,1.29,11.48,8.5,3.63,2.47,73.2,75.58,79.65,2712,395
2010,SP,3550308,total,total,total,0.771,0.882,0.693,0.751,0.616,0.735,alto,41.72,0.0,0.0,857.25,1.46,76.3,9.7,31.77,1.48,6.03,10.7,5.02,2.48,61.62,51.47,77.89,1330,103
2010,SP,3550308,total,total,total,0.932,0.948,0.855,1.0,0.885,0.84,muito alto,0.0,0.0,0.0,6235.1,2.2,77.67,2.42,36.56,1.14,6.09,6.2,2.83,1.11,88.47,66.46,81.87,25134,2021
2010,SP,3550308,total,total,total,0.834,0.91,0.782,0.814,0.709,0.822,muito alto,20.46,0.0,0.0,1268.02,1.62,74.81,5.26,40.24,1.3,13.77,8.6,5.21,1.89,70.91,63.97,79.62,1689,285
2010,SP,3550308,total,total,total,0.893,0.93,0.8,0.958,0.808,0.796,muito alto,3.47,0.0,0.0,3109.22,1.17,80.24,5.3,33.67,1.2,7.01,7.3,1.42,0.78,80.82,61.03,80.8,15310,1366
2010,SP,3550308,total,total,total,0.799,0.888,0.754,0.763,0.688,0.788,alto,33.15,0.0,0.0,920.22,0.73,84.64,9.81,40.96,1.41,11.44,10.2,3.54,2.89,68.85,51.24,78.29,9260,1352
2010,SP,3502507,total,total,total,0.849,0.918,0.758,0.881,0.699,0.789,muito alto,12.65,0.98,0.45,1921.83,2.01,84.4,8.55,35.63,1.32,3.85,8.1,1.71,1.45,69.92,56.21,80.06,415,22
2010,SP,3520400,total,total,total,0.756,0.843,0.693,0.739,0.599,0.745,muito alto,3.61,7.66,0.55,794.57,2.92,80.15,18.12,42.79,1.96,5.53,12.8,1.67,5.61,59.89,50.68,75.56,19905,1560
2010,SP,3524402,total,total,total,0.869,0.916,0.823,0.869,0.832,0.819,muito alto,0.0,0.0,0.0,1789.81,0.29,78.0,5.56,39.58,1.16,12.91,8.2,0.48,1.17,83.2,61.06,79.95,2653,422
2010,SP,3549904,total,total,total,0.761,0.84,0.739,0.709,0.624,0.805,alto,18.11,0.06,0.0,658.3,2.46,77.62,13.91,40.51,1.84,6.05,14.2,2.69,3.69,62.38,57.28,75.38,26840,2259
2010,SP,3549904,total,total,total,0.953,0.947,0.912,1.0,0.929,0.904,muito alto,0.0,0.0,0.0,4484.24,2.08,74.65,0.96,30.82,1.15,5.59,6.2,1.23,0.45,92.94,79.43,81.83,12143,869
2010,SP,3549904,total,total,total,0.825,0.896,0.787,0.797,0.69,0.841,muito alto,4.35,0.0,0.0,1136.77,2.3,63.25,8.22,46.24,1.35,14.06,9.6,0.0,3.56,68.98,67.11,78.76,4666,834
2010,SP,3554102,total,total,total,0.865,0.909,0.828,0.861,0.79,0.848,muito alto,36.41,0.0,0.0,1703.06,0.88,66.23,2.73,34.19,1.2,5.34,8.7,0.52,0.8,78.97,70.98,79.54,748,53
2010,SP,3554102,total,total,total,0.782,0.871,0.739,0.743,0.685,0.768,muito alto,0.0,0.19,0.0,817.34,1.32,81.55,9.65,43.07,1.55,2.58,11.5,2.88,0.82,68.52,57.42,77.26,850,32
2010,SP,3554805,total,total,total,0.735,0.82,0.683,0.708,0.557,0.757,muito alto,8.17,1.26,0.99,655.64,2.02,81.3,24.87,51.09,2.22,2.67,16.0,2.31,6.5,55.74,46.42,74.18,1231,52
2010,SP,3554805,total,total,total,0.802,0.872,0.763,0.777,0.745,0.771,muito alto,0.0,0.0,0.68,1008.52,0.79,75.75,10.83,35.94,1.83,9.5,11.4,0.7,2.43,74.54,59.6,77.31,4946,598
2000,DF,5300108,total,total,total,0.61,0.773,0.446,0.658,0.406,0.467,baixo,25.09,10.19,19.5,480.41,2.48,82.72,50.3,50.99,2.33,4.94,25.9,3.59,10.2,40.64,15.47,71.39,2304,173
2000,DF,5300108,total,total,total,0.837,0.862,0.774,0.877,0.814,0.755,muito alto,25.6,0.0,0.0,1881.44,1.64,78.94,3.38,36.65,1.5,4.74,15.5,1.56,1.8,81.4,60.53,76.74,17221,1135
2000,AM,1304302,total,total,total,0.487,0.703,0.285,0.577,0.246,0.306,muito baixo,14.68,49.86,12.0,289.82,25.59,88.09,86.56,92.44,5.58,3.4,39.16,27.25,14.78,24.63,17.08,67.16,8761,625
2000,AM,1301902,total,total,total,0.512,0.695,0.341,0.566,0.38,0.323,muito baixo,4.34,20.13,18.06,270.15,1.18,80.46,69.88,78.04,3.34,3.09,40.6,16.01,12.77,37.97,11.42,66.68,1378,85
2000,AM,1302603,total,total,total,0.55,0.711,0.376,0.621,0.45,0.344,muito baixo,17.79,10.65,8.44,381.9,0.75,83.37,57.79,63.16,2.79,1.84,37.4,10.02,6.52,44.99,14.56,67.66,4666,153
2000,AM,1302603,total,total,total,0.839,0.868,0.749,0.907,0.807,0.721,muito alto,13.27,2.82,3.52,2260.87,1.81,83.37,13.48,36.11,1.36,2.84,14.9,2.99,0.68,80.68,52.28,77.1,1320,53
2000,AM,1302603,total,total,total,0.529,0.703,0.359,0.587,0.471,0.313,muito baixo,26.45,14.38,19.37,308.24,1.91,79.78,61.49,68.71,3.09,1.69,38.9,13.33,5.84,47.09,8.39,67.19,1472,46
2000,AM,1302603,total,total,total,0.457,0.682,0.264,0.53,0.345,0.231,muito baixo,20.38,23.32,36.37,216.54,0.81,81.27,76.29,76.56,3.8,1.07,43.1,14.03,9.45,34.54,8.2,65.89,6032,122
2000,AM,1302603,total,total,total,0.599,0.727,0.47,0.629,0.513,0.45,muito baixo,17.92,1.98,1.61,402.03,1.5,79.43,49.92,53.84,2.27,2.16,34.6,5.97,5.71,51.34,16.11,68.63,20457,746
2000,AM,1302603,total,total,total,0.693,0.806,0.576,0.716,0.666,0.536,médio,8.65,2.85,4.98,688.6,1.95,78.46,33.94,45.76,1.91,7.87,22.5,5.21,3.09,66.63,34.9,73.34,2846,317
2000,AL,2708402,total,total,total,0.319,0.572,0.148,0.384,0.087,0.194,muito baixo,8.13,33.97,10.95,87.03,63.38,58.22,92.31,99.51,4.57,5.33,67.4,10.29,54.14,8.71,5.94,59.35,13175,1447
2000,AL,2704302,total,total,total,0.669,0.737,0.554,0.733,0.59,0.536,médio,10.59,3.07,7.05,766.09,1.33,72.96,37.59,49.76,2.14,2.65,34.7,5.57,10.82,59.0,33.94,69.23,1343,57
2000,AL,2704708,total,total,total,0.411,0.647,0.221,0.484,0.17,0.252,muito baixo,7.14,5.08,12.18,162.45,2.11,71.57,86.91,72.08,3.04,3.85,52.6,17.7,42.87,16.97,5.57,63.84,11941,845
2000,AL,2706448,total,total,total,0.423,0.642,0.24,0.49,0.192,0.269,muito baixo,11.04,14.9,25.62,168.82,0.57,69.49,87.35,70.71,3.24,4.41,49.3,13.46,34.68,19.16,2.71,63.52,4495,355
2000,AL,2708600,total,total,total,0.669,0.737,0.554,0.733,0.59,0.536,médio,10.59,3.07,7.05,766.09,1.33,72.96,37.59,53.77,2.14,5.93,34.7,5.57,15.24,59.0,33.94,69.23,2106,196
2000,MS,5005400,total,total,total,0.597,0.792,0.407,0.66,0.304,0.472,muito baixo,6.03,9.4,5.9,487.24,3.11,88.89,50.66,60.59,2.87,4.05,18.92,4.52,12.42,30.36,14.55,72.53,15743,1062
2000,ES,3202652,total,total,total,0.486,0.719,0.255,0.625,0.181,0.303,baixo,0.56,9.46,1.17,390.68,14.03,84.67,45.8,59.86,2.58,5.53,28.72,18.99,24.59,18.06,16.27,68.12,6351,573
2000,ES,3203353,total,total,total,0.597,0.762,0.456,0.613,0.264,0.599,baixo,1.53,2.12,4.58,363.52,22.22,83.91,54.94,47.63,2.43,7.39,21.86,5.0,15.29,26.44,33.61,70.72,6886,733
2000,ES,3204302,total,total,total,0.532,0.702,0.368,0.584,0.198,0.5,muito baixo,1.82,7.35,21.9,302.8,4.77,79.66,72.33,57.88,2.83,6.45,31.72,8.81,27.73,19.84,19.3,67.09,5994,616
2000,ES,3201308,total,total,total,0.506,0.715,0.325,0.557,0.268,0.358,muito baixo,28.44,6.02,44.72,256.17,0.76,78.71,66.42,61.69,2.74,3.02,32.0,11.64,13.21,26.77,9.94,67.89,2556,131
2000,ES,3205200,total,total,total,0.712,0.811,0.633,0.705,0.584,0.658,alto,10.21,0.45,2.32,643.62,3.81,72.08,23.11,49.22,1.69,7.04,19.5,4.59,5.71,58.4,38.37,73.65,4921,507
2000,PA,1504703,total,total,total,0.398,0.714,0.178,0.498,0.154,0.191,muito baixo,7.45,61.83,26.48,177.58,14.29,83.55,84.26,89.08,4.38,3.18,34.67,21.18,32.34,15.39,2.7,67.84,25661,1683
2000,PA,1505064,total,total,total,0.372,0.669,0.154,0.5,0.126,0.169,muito baixo,3.04,47.18,77.53,179.4,27.37,84.36,85.43,81.81,4.27,2.44,44.31,19.9,34.52,12.65,2.33,65.15,20725,1019
2000,PA,1505403,total,total,total,0.435,0.706,0.236,0.496,0.152,0.294,muito baixo,5.81,67.6,10.13,175.16,15.71,78.82,84.22,81.32,4.18,4.91,36.16,7.17,30.28,15.2,4.01,67.39,7467,707
2000,PA,1505908,total,total,total,0.36,0.699,0.136,0.49,0.117,0.147,muito baixo,8.13,45.61,27.85,168.31,14.7,84.03,84.82,101.81,4.54,2.6,37.8,21.08,34.61,11.72,1.15,66.92,10575,612
2000,PA,1506302,total,total,total,0.478,0.745,0.286,0.514,0.222,0.324,muito baixo,4.99,55.55,69.94,196.05,14.07,74.26,81.32,80.73,3.73,5.62,28.72,6.06,12.72,22.25,5.41,69.71,8166,849
2000,PA,1500800,total,total,total,0.606,0.786,0.457,0.62,0.522,0.428,baixo,19.69,8.94,14.5,379.8,2.14,78.89,55.31,54.06,2.35,2.8,21.7,6.17,5.78,52.18,16.05,72.19,239340,11035
2000,PA,1501402,total,total,total,0.818,0.852,0.765,0.839,0.807,0.746,muito alto,10.32,0.07,1.16,1479.55,1.91,67.29,8.88,43.14,1.37,11.22,16.4,4.99,2.0,80.7,56.99,76.09,3906,584
2000,PA,1501402,total,total,total,0.791,0.843,0.734,0.798,0.797,0.705,muito alto,12.08,0.0,0.0,1150.37,2.25,72.52,13.82,35.05,1.48,5.17,17.3,1.32,1.78,79.65,56.95,75.6,3095,221
2000,PA,1501402,total,total,total,0.724,0.815,0.65,0.715,0.707,0.623,alto,27.58,1.03,1.51,683.94,2.13,76.75,29.79,46.71,1.62,5.47,20.6,2.13,3.45,70.74,33.74,73.92,4352,354
2000,PA,1501402,total,total,total,0.646,0.774,0.542,0.643,0.604,0.513,médio,7.66,3.56,5.1,436.34,1.29,75.13,46.76,54.4,1.89,1.07,26.2,4.33,1.21,60.42,27.13,71.43,1075,19
2000,PA,1502400,total,total,total,0.581,0.726,0.457,0.591,0.416,0.479,muito baixo,1.56,17.61,20.33,315.68,1.11,81.29,62.69,59.39,2.43,5.43,33.7,5.24,13.07,41.65,21.6,68.54,1767,158
2000,PA,1504422,total,total,total,0.526,0.716,0.356,0.571,0.365,0.351,muito baixo,20.2,18.47,32.65,278.75,0.98,74.63,67.46,58.24,2.73,3.51,35.3,5.88,7.21,36.47,10.43,67.97,2650,157
2000,CE,2301505,total,total,total,0.419,0.633,0.276,0.421,0.146,0.381,muito baixo,2.33,17.73,12.27,110.01,32.56,61.31,90.99,75.14,3.08,6.87,59.91,7.52,42.18,14.59,8.01,63.0,4346,518
2000,CE,2301901,total,total,total,0.517,0.714,0.357,0.542,0.27,0.41,muito baixo,3.29,17.09,18.04,233.87,9.3,69.55,79.34,67.87,3.13,6.46,40.66,5.53,28.42,27.02,10.31,67.83,27674,3039
2000,CE,2304707,total,total,total,0.371,0.659,0.185,0.418,0.101,0.251,muito baixo,5.06,18.09,67.68,107.83,25.89,62.51,91.94,84.26,4.21,6.18,53.24,13.47,54.19,10.1,4.43,64.57,26824,3097
2000,CE,2307205,total,total,total,0.474,0.707,0.305,0.494,0.215,0.363,muito baixo,1.68,11.9,6.73,173.06,10.49,65.99,84.32,67.74,3.01,7.57,42.22,7.57,38.25,21.49,11.01,67.41,4901,616
2000,CE,2308005,total,total,total,0.423,0.682,0.243,0.456,0.155,0.304,muito baixo,7.52,16.56,48.44,136.36,19.55,64.2,85.26,83.55,4.23,6.94,47.85,7.15,46.24,15.53,7.03,65.92,16214,2053
2000,CE,2309300,total,total,total,0.459,0.674,0.277,0.519,0.169,0.354,muito baixo,3.16,11.27,43.69,202.62,22.07,60.85,81.84,73.66,3.33,9.06,49.65,8.88,39.09,16.89,11.89,65.46,17728,2700
2000,CE,2311900,total,total,total,0.374,0.616,0.203,0.417,0.096,0.296,muito baixo,3.54,7.04,64.55,107.25,57.24,52.92,90.78,80.57,3.67,6.89,64.71,5.73,51.52,9.6,1.91,61.93,9068,1118
2000,CE,2304400,total,total,total,0.781,0.832,0.714,0.802,0.709,0.717,muito alto,14.06,0.78,1.14,1174.54,1.05,73.42,20.63,40.12,1.38,7.3,19.4,2.55,5.71,70.94,51.27,74.92,1015,103
2000,CE,2304400,total,total,total,0.734,0.803,0.679,0.726,0.653,0.692,alto,13.19,2.51,0.66,730.83,1.33,65.17,28.52,46.3,1.53,2.79,23.4,4.74,11.93,65.32,37.08,73.17,440,19
2000,CE,2304400,total,total,total,0.67,0.776,0.592,0.653,0.499,0.645,baixo,10.72,3.33,5.22,466.05,0.84,74.73,47.57,50.05,1.79,3.67,27.4,4.71,10.3,49.88,31.79,71.58,2088,120
2000,CE,2304400,total,total,total,0.67,0.776,0.592,0.653,0.499,0.645,médio,7.59,3.33,5.22,466.05,0.84,74.73,47.57,55.84,1.79,3.8,27.4,4.71,5.75,49.88,31.79,71.58,1201,75
2000,CE,2304400,total,total,total,0.778,0.827,0.713,0.798,0.728,0.706,alto,12.11,1.3,0.34,1144.18,0.99,65.34,18.61,44.0,1.38,10.34,20.0,4.55,4.43,72.75,53.17,74.63,17723,2485
2000,CE,2304400,total,total,total,0.56,0.733,0.414,0.579,0.336,0.46,muito baixo,14.69,9.25,8.46,294.31,1.29,76.19,67.33,64.22,2.31,2.56,34.7,6.71,18.52,33.61,17.98,68.97,1110,49
2000,CE,2304400,total,total,total,0.549,0.736,0.383,0.587,0.326,0.416,muito baixo,14.69,15.64,15.74,308.21,1.17,81.08,69.16,52.66,2.22,7.36,34.0,7.52,11.29,32.58,21.29,69.19,682,76
2000,CE,2307700,total,total,total,0.426,0.655,0.271,0.434,0.139,0.378,muito baixo,7.04,34.92,52.32,119.26,16.55,65.23,89.78,73.85,3.61,8.85,50.4,8.69,42.86,13.94,5.44,64.3,266,40
2000,RO,1100031,total,total,total,0.487,0.677,0.283,0.604,0.177,0.359,muito baixo,4.37,27.36,23.43,342.46,14.03,88.77,63.31,60.81,2.95,4.56,31.99,11.37,19.42,17.72,8.42,65.62,4448,343
2000,RO,1100106,total,total,total,0.573,0.742,0.398,0.638,0.388,0.403,muito baixo,1.62,45.28,20.96,422.65,5.61,79.68,55.38,69.16,3.02,4.19,21.68,8.81,12.89,38.81,10.42,69.52,21465,1594
2000,MT,5100508,total,total,total,0.507,0.688,0.34,0.558,0.244,0.402,muito baixo,16.51,30.43,49.97,257.07,5.04,75.44,69.77,63.37,3.13,6.35,36.66,8.31,18.13,24.4,14.49,66.29,5184,545
2000,MT,5101258,total,total,total,0.604,0.72,0.457,0.669,0.317,0.549,baixo,2.09,19.19,4.48,514.47,2.79,87.43,51.57,54.36,2.74,3.74,30.66,4.9,16.88,31.67,20.79,68.17,8454,512
2000,MT,5106158,total,total,total,0.435,0.762,0.189,0.572,0.122,0.234,muito baixo,5.75,34.18,8.17,280.76,41.79,91.26,70.49,58.09,2.93,2.6,23.46,19.81,16.23,12.2,9.36,70.71,4177,181
2000,MT,5107354,total,total,total,0.497,0.724,0.277,0.611,0.227,0.306,muito baixo,1.47,26.66,25.94,358.71,0.1,95.4,55.67,58.22,3.09,2.24,29.75,14.31,23.34,22.67,7.64,68.47,2884,110
